t v
15.767066 1.19741921928
15.787066 1.19084831341
15.807066 1.18705792162
15.827066 1.1858618423
15.847066 1.18736279735
15.867066 1.18487602797
15.88707 1.17773990025
15.907074 1.17016491556
15.927078 1.17195749111
15.947082 1.17122893153
15.967083 1.16807010077
15.987086 1.16716754856
16.007087 1.16457771729
16.048 1.16175254171
16.068002 1.16245671406
16.088003 1.15633994549
16.108006 1.1491758323
16.128006 1.14323814416
16.14801 1.13843024405
16.168012 1.13313988871
16.188017 1.12577370318
16.208018 1.11606556114
16.228018 1.10897944174
16.248022 1.09734414872
16.268023 1.08741437941
16.288027 1.07810225508
16.308031 1.06764886497
16.328034 1.05900877572
16.348034 1.05064167092
16.368038 1.04658195908
16.388039 1.04223879403
16.408042 1.03652065394
16.428044 1.03044049072
16.448044 1.02927009054
16.468044 1.01500373346
16.488045 1.00822610396
16.508045 1.0046376159
16.528046 1.00325645752
16.54805 1.00030929326
16.56805 0.998483499024
16.58805 0.999631274136
16.60805 1.00059201896
16.628053 1.00400415681
16.648058 1.01675283557
16.668058 1.02604884365
16.68806 1.03717402077
16.70806 1.04593773683
16.728065 1.06324515491
16.748069 1.07771960705
16.768071 1.09300742152
16.788071 1.11449107448
16.808074 1.13583794834
16.828077 1.15651913354
16.848082 1.17305401183
16.868086 1.18930829208
16.888092 1.2020535678
16.908095 1.22246233106
16.928095 1.2348897339
16.948095 1.24403332571
16.968098 1.25152806552
16.9881 1.25595032186
17.008101 1.26166094806
17.049002 1.26480923077
17.069002 1.27056704195
17.089002 1.26709551545
17.109002 1.26446189354
17.129003 1.26202251067
17.149005 1.25100057962
17.169007 1.24719095122
17.189007 1.24929722786
17.209007 1.24289812162
17.229007 1.23034531726
17.249011 1.22374629603
17.269012 1.22143160485
17.289015 1.21477837544
17.309019 1.21048568485
17.329023 1.20115532242
17.349023 1.19493350669
17.369023 1.19179862839
17.389023 1.18893759615
17.409026 1.18648329171
17.429026 1.1840183318
17.449027 1.18060098615
17.469031 1.17275407196
17.489035 1.16870411677
17.509039 1.16796273606
17.529039 1.17282463704
17.549039 1.1793754872
17.569039 1.18650046032
17.589039 1.1899770972
17.609042 1.19495540892
17.629044 1.20128681844
17.649045 1.20889843551
17.669046 1.21172753568
17.689049 1.21194256658
17.709053 1.21434268427
17.729055 1.21026491345
17.749057 1.20611855739
17.76906 1.20044349746
17.789062 1.20022413871
17.809067 1.19927175665
17.829071 1.19720879235
17.849075 1.19183002814
17.869076 1.18903021098
17.889077 1.1824039908
17.909082 1.17267653431
17.929087 1.16201296822
17.949093 1.14889560509
17.969095 1.13989881534
17.989098 1.12615522106
18.009102 1.11247797505
18.049996 1.09483486263
18.070001 1.08249320015
18.090002 1.06554549101
18.110002 1.04828663246
18.146479 1.03307255042
18.166479 1.0215986049
18.186482 1.0113216658
18.206484 1.00128355262
18.226484 0.992422891711
18.246485 0.982340962394
18.26649 0.973984818822
18.28649 0.964117536971
18.30649 0.95649477601
18.326495 0.950851870622
18.346495 0.941947308716
18.366495 0.938396991306
18.386496 0.936614834678
18.4065 0.93556871258
18.4265 0.940462757998
18.4465 0.945364320287
18.466501 0.953471972949
18.486501 0.961726950865
18.506506 0.971277105579
18.526506 0.979100250177
18.54651 0.985567902142
18.566511 0.989827984312
18.586511 0.996503198543
18.606511 1.00501049693
18.626511 1.00203825671
18.646511 1.00245560658
18.666511 1.01025096495
18.686514 1.01323887132
18.706516 1.02086163895
18.726521 1.0402366355
18.746521 1.04192971696
18.766523 1.04420835826
18.786524 1.04307496756
18.806527 1.04870259927
18.826528 1.05615340478
18.846532 1.06347731105
18.866533 1.07179575922
18.886537 1.08231357881
18.906537 1.09050309293
18.926538 1.10459682165
18.946538 1.12104306365
18.966538 1.14004174486
18.986538 1.15855266959
19.006542 1.1718854523
19.047003 1.18597455729
19.067003 1.20104836938
19.087007 1.21718527663
19.10701 1.23291965232
19.12701 1.2463001844
19.147013 1.26664938126
19.167013 1.28424730967
19.187017 1.30554732557
19.207018 1.31886489522
19.227018 1.33231458062
19.247018 1.34588298652
19.26702 1.35791603569
19.287023 1.37042984386
19.307023 1.37935503488
19.327023 1.38786235271
19.347023 1.39315125991
19.367025 1.39434427358
19.387028 1.39540606149
19.407028 1.39131418175
19.427029 1.38542376163
19.447031 1.38025210998
19.467034 1.37754105805
19.487039 1.38024247444
19.507039 1.38432748605
19.52704 1.38830411705
19.547041 1.39194997684
19.567043 1.40314504921
19.587048 1.40219192595
19.607052 1.40484578461
19.627055 1.4041076752
19.647055 1.40628133037
19.667057 1.402490098
19.687057 1.39804194005
19.707061 1.39466645797
19.727062 1.38907523677
19.747064 1.37947921745
19.767068 1.37063100799
19.787071 1.36146208941
19.807071 1.35092786542
19.827071 1.33557515834
19.847075 1.31786724749
19.867076 1.3040601607
19.887076 1.29262327121
19.907076 1.28198572891
19.927079 1.27239870356
19.947082 1.26029499555
19.967082 1.24978863775
19.987082 1.25213128619
20.007084 1.25361218131
20.048 1.25461975422
20.068002 1.25140328144
20.088002 1.24630392601
20.108002 1.24405223702
20.128005 1.238317193
20.148007 1.22877031953
20.168007 1.21981889635
20.188007 1.20916585726
20.208007 1.19265983069
20.228007 1.18100535998
20.248007 1.16550284983
20.268011 1.16588181356
20.288016 1.16074297187
20.308018 1.15871131262
20.328019 1.16150484874
20.348019 1.1643881128
20.368019 1.1766038649
20.388023 1.17758723132
20.408023 1.17935226062
20.428023 1.17891872545
20.448026 1.17705014227
20.46803 1.1741209978
20.48803 1.17868955169
20.508034 1.17871746671
20.528034 1.17752895129
20.548038 1.17339732721
20.568039 1.16795645362
20.588042 1.16187322227
20.608044 1.15370214623
20.628045 1.14792530885
20.64805 1.14215705054
20.66805 1.13479500531
20.68805 1.12566872382
20.70805 1.11533541011
20.72805 1.10575932721
20.748055 1.0989472784
20.768055 1.09311214913
20.788055 1.09038908313
20.808055 1.08443350021
20.828059 1.07747091574
20.84806 1.06951028496
20.86806 1.06317121874
20.88806 1.05217333662
20.908064 1.04441042389
20.928065 1.03431656408
20.948067 1.02363888598
20.968072 1.01631338697
20.988077 1.01537754534
21.008081 1.01218749823
