t v
14.7998053008 0.838503402789
14.9034354981 0.961583819607
15.0070656953 1.07383551025
15.1106958925 1.16929478669
15.2143260897 1.24230639829
15.3179562869 1.29770844804
15.4215864841 1.31014993222
15.5252166813 1.2927485344
15.6288468785 1.27097754908
15.7324770757 1.25129707653
15.836107273 1.2353491524
15.9397374702 1.23058803151
16.0433676674 1.17682650603
16.1469978646 1.10546834762
16.2506280618 1.05190369238
16.354258259 1.00712708754
16.4578884562 0.968328070756
16.5615186534 0.925573675518
16.6651488506 0.972893956024
16.7687790479 1.08797243165
16.8724092451 1.17470813608
16.9760394423 1.21153803055
17.0796696395 1.21897644663
17.1832998367 1.23953772932
17.2869300339 1.22255957626
17.3905602311 1.1902986564
17.4941904283 1.19813709456
17.5978206255 1.20235545483
17.7014508228 1.18393798066
17.80508102 1.14627932235
17.9087112172 1.11982882282
18.0123414144 1.07328230761
18.1159716116 1.00889611817
18.2196018088 0.970315856328
18.323232006 0.924826087988
18.4268622032 0.908496434126
18.5304924005 0.943859384009
18.6341225977 1.01326157239
18.7377527949 1.12538060672
18.8413829921 1.21669330507
18.9450131893 1.26299314211
19.0486433865 1.32913191404
19.1522735837 1.38062822189
19.2559037809 1.36518053838
19.3595339781 1.36180812382
19.4631641754 1.35360609039
19.5667943726 1.33852712585
19.6704245698 1.32192631283
19.774054767 1.28969843879
19.8776849642 1.25211080302
19.9813151614 1.21437374374
20.0849453586 1.18225396155
20.1885755558 1.15902534039
20.292205753 1.13059902992
20.3958359503 1.0964949715
20.4994661475 1.05514334815
20.6030963447 1.04320200872
20.7067265419 1.0554960334
20.8103567391 1.0478607188
20.9139869363 1.01209328467
21.0176171335 1.01629902499
21.1212473307 1.00548489373
21.2248775279 0.959589190304
21.3285077252 0.9412093937
21.4321379224 0.920877917876
21.5357681196 0.874330079971
21.6393983168 0.819909166645
21.743028514 0.778095537053
21.8466587112 0.728845535343
21.9502889084 0.696908488484
22.0539191056 0.649675729444
22.1575493029 0.594498035933
22.2611795001 0.577318544773
22.3648096973 0.559104301928
22.4684398945 0.554061176907
22.5720700917 0.550176350463
22.6757002889 0.539656293078
22.7793304861 0.505141451801
22.8829606833 0.461296301282
22.9865908805 0.469042941589
23.0902210778 0.490596719761
23.193851275 0.486921421091
23.2974814722 0.439715317387
23.4011116694 0.372411397663
23.5047418666 0.336066571871
23.6083720638 0.326177951414
23.712002261 0.309704042554
23.8156324582 0.26000590414
23.9192626554 0.199496526925
24.0228928527 0.146871123932
24.1265230499 0.119685571831
24.2301532471 0.088174819181
24.3337834443 0.0631476608065
24.4374136415 0.0602586447119
24.5410438387 0.0537383820509
24.6446740359 0.0385083704569
24.7483042331 0.0157339423162
24.8519344303 0.00797126756221
24.9555646276 0.00802128720649
25.0591948248 0.000659112797221
25.162825022 5.41595966181e-05
25.2664552192 4.45031854669e-06
25.3700854164 3.65684687548e-07
25.4737156136 3.00484761493e-08
25.5773458108 -0.00329568103256
25.680976008 -0.000945972493336
25.7846062053 -7.77309875743e-05
25.8882364025 -6.38719040124e-06
25.9918665997 -5.24838323747e-07
26.0954967969 -4.31262024098e-08
26.1991269941 -3.54369955497e-09
26.3027571913 -2.91187394998e-10
26.4063873885 -2.39269999306e-11
26.5100175857 -1.96609240479e-12
26.6136477829 -1.61554702027e-13
26.7172779802 -1.32750229254e-14
26.8209081774 -1.09081463714e-15
26.9245383746 -8.96327320328e-17
27.0281685718 -7.36516212572e-18
27.131798769 -6.05198702616e-19
27.2354289662 -4.97294510828e-20
27.3390591634 -4.08629148461e-21
27.4426893606 -0.00181201093165
27.5463195578 -0.00481667625533
27.6499497551 -0.000395788466144
27.7535799523 -3.25221172504e-05
27.8572101495 -2.67235708193e-06
27.9608403467 -2.19588789942e-07
28.0644705439 -1.80437101741e-08
28.1681007411 -1.48265982491e-09
28.2717309383 -1.21830828315e-10
28.3753611355 -1.00108942582e-11
28.4789913327 -0.00503270000534
28.58262153 -0.00108870412786
28.6862517272 -8.94593105307e-05
28.7898819244 -7.35091200247e-06
28.8935121216 -6.04027763544e-07
28.9971423188 -4.96332344897e-08
29.100772516 -4.07838532364e-09
29.2044027132 -3.35122766411e-10
