Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude
1.650078,-10.7787,7.9440,-1.2546,-12.3972,10.0604,14.2934,616.68
1.670083,-4.6017,2.9832,-5.9185,-0.9720,9.9311,-9.9359,616.68
1.690083,-9.2560,0.6033,-2.7390,-1.9058,-5.9711,-5.4779,616.68
1.710083,-24.8374,15.7491,-1.4269,-11.1330,14.7196,-24.9093,616.68
1.730083,4.1707,0.4597,-0.3160,11.7364,11.0756,-0.5028,616.68
1.750083,-9.4092,-0.5746,11.8561,-11.6454,-16.2854,7.6184,616.68
1.770086,-10.7643,3.7062,-2.4229,-0.2011,2.4421,10.8505,616.68
1.790088,-2.0111,8.0110,1.1971,-4.8459,8.5329,-10.5632,616.68
1.810088,-6.5841,-2.8635,4.7022,-1.7621,-0.2155,6.4548,616.68
1.830088,-12.2009,3.2082,4.7501,-7.6567,3.3710,-5.0470,616.68
1.850091,-4.2090,-6.5888,-7.4124,-1.8244,3.9265,11.1713,616.68
1.870093,-7.2209,-8.9447,-8.7245,6.6990,-22.5630,12.3110,616.68
1.890093,-14.7866,-6.3351,1.7382,-2.5953,-13.8720,-5.1236,616.68
1.910094,0.2011,-8.0541,3.2226,9.5002,-5.7509,-0.6656,616.68
1.930098,-12.6605,-11.9710,2.7198,-4.7645,-11.9423,9.5912,616.68
1.950099,8.0541,4.6160,-7.5609,8.7628,-5.1188,21.9788,616.68
1.970099,-13.5177,-18.6077,7.6854,-5.3965,-32.4462,-14.8824,616.68
1.990100,-0.6416,6.9240,-6.9192,7.5369,6.0861,-4.4628,616.68
2.010107,-2.6767,-5.9568,0.0383,5.8323,-18.3587,-0.0048,617.03
2.051015,4.8842,-2.7964,-3.1987,13.8816,-10.3525,2.7677,617.03
2.071017,0.3543,-9.2943,0.6752,6.3590,-6.3063,-6.0238,617.03
2.091021,1.3838,-4.5969,0.0383,16.6924,-2.0159,2.7773,617.03
2.111025,3.7637,-10.4339,0.4788,5.3486,-15.3516,5.0278,617.03
2.131029,0.8906,-9.2943,-2.0830,13.4794,-5.6168,-11.2863,617.03
2.151029,7.0437,-6.1196,1.3503,17.6836,-3.1125,-6.9480,617.03
2.171029,11.8896,-10.2951,-2.2458,13.2735,-11.5784,25.1104,617.03
2.191033,3.4285,-11.0660,0.8188,9.0597,-6.3159,-7.7381,617.03
2.211035,9.8737,-11.6646,6.1579,24.7082,-14.9063,13.3501,617.03
2.231039,-5.1523,-3.4429,-3.7637,5.6599,-1.7238,-13.0149,617.03
2.251040,21.6292,-11.3533,4.6304,27.1550,-18.3156,8.0972,617.03
2.271042,1.9345,-1.0295,-2.3128,5.3295,2.1261,1.9872,617.03
2.291045,22.8024,-3.2944,2.2936,20.8104,-3.8882,-6.9001,617.03
2.311045,-3.5961,-0.9098,-4.3622,1.0534,-3.7493,-15.4139,617.03
2.331045,13.5416,3.7541,6.6702,23.5829,2.6049,17.8847,617.03
2.351047,8.7293,10.8266,-0.2921,3.4477,-8.2025,1.6664,617.03
2.371051,15.6916,8.3414,2.9736,18.3827,3.6057,-17.9326,617.03
2.391052,8.6287,-1.1827,1.8435,13.8337,2.7198,-4.0701,617.03
2.411056,10.0269,5.0518,-1.7573,17.1090,13.6278,-1.0630,617.03
2.431059,12.1530,8.2600,2.8922,18.6317,8.1738,-5.7748,617.03
2.451059,-4.1563,-3.4907,-2.5283,-0.0862,-7.8099,-3.1268,617.03
2.471063,16.8025,18.1097,0.5555,25.1008,16.8935,6.9049,617.03
2.491064,-1.3599,2.1165,-2.6384,1.2163,6.4979,-7.6088,617.03
2.511068,17.1138,5.9233,-0.4310,19.9916,12.0764,16.1130,617.03
2.531071,0.4070,-0.4262,1.3360,-0.3926,-6.4931,-17.6788,617.03
2.551074,11.9950,21.1600,2.6432,11.7795,16.0555,26.1399,617.03
2.571077,-2.3703,4.8794,-3.1556,6.5649,8.0158,-10.8505,617.03
2.591082,7.2688,10.4579,6.0525,10.4483,9.9311,0.7566,617.03
2.611083,6.4356,2.9305,-1.3168,2.5474,0.8092,6.1435,617.03
2.631083,-1.9824,7.7045,-0.0670,3.2274,18.5072,10.1466,617.03
2.651083,-2.2218,25.9101,3.6105,-4.4053,33.6625,-4.8363,617.03
2.671088,4.1180,7.3933,-2.3607,2.4469,17.3723,0.7853,617.03
2.691092,2.6624,0.8428,-0.8906,3.4381,2.3224,-3.0646,617.03
2.711095,-5.7461,17.1616,7.7572,-2.9497,21.4520,-8.3366,617.03
2.731098,-2.5091,-0.8284,-5.9807,0.4501,-6.7277,4.5442,617.03
2.751099,-1.4748,2.5091,3.2801,3.4093,10.8409,8.4611,617.03
2.771099,-0.8284,6.7516,4.6352,-8.4180,14.0252,-8.7532,617.03
2.791101,-17.0898,5.8323,6.5218,-10.4148,24.9476,12.8856,617.03
2.811107,-7.9152,5.6264,-0.1197,-3.5434,0.7039,-6.4117,617.03
2.831107,-2.5426,6.7325,2.7916,-7.2353,-5.3726,2.6576,617.03
2.851109,-9.1363,6.2249,0.8188,-3.0119,-9.6678,5.1906,617.03
2.871112,-1.6807,1.2019,1.4365,-0.4070,6.3925,13.7331,617.03
2.891113,-20.5758,9.4475,2.5474,-10.6877,15.0883,-6.7469,617.03
2.911113,-2.8252,9.6869,-3.2322,-1.6951,10.4196,-6.3973,617.03
2.931118,-4.1803,-5.5306,-0.1053,-2.4086,-4.1563,11.3389,617.03
2.951123,-11.0564,-1.5227,2.1261,-10.3190,0.2873,-1.7813,617.03
2.971123,-9.5098,2.0111,-1.2498,-3.9217,1.2737,-4.3096,617.03
2.991123,-5.7365,-0.6943,1.0056,-1.2498,3.5913,-6.6128,617.03
3.011126,-0.3065,0.8284,1.2019,2.3798,2.5379,15.3181,620.39
3.052018,-12.1290,-6.8714,-1.2785,-6.3782,2.7150,-6.0525,620.39
3.072019,-6.9623,-1.7190,3.4381,-6.2297,-0.0239,-0.7087,620.39
3.092019,-9.2512,-11.3772,-1.2258,-2.1452,-3.0311,0.1963,620.39
3.112021,-9.4236,-10.2568,2.1069,-8.6766,-15.8257,8.7149,620.39
3.132026,-0.9098,-0.8954,5.2720,6.7038,-2.8060,6.6032,620.39
3.152027,-12.9287,-13.9055,1.7142,-9.0501,-4.2425,-2.4373,620.39
3.172028,-4.3287,-7.8721,1.4844,-1.1684,-1.2737,-13.1059,620.39
3.192033,-6.2776,-9.2033,-2.5426,-1.7861,-9.1746,-5.0039,620.39
3.212035,3.6871,-2.9449,7.2736,3.5243,3.8834,10.6350,620.39
3.232036,-11.1139,-15.0404,3.3136,-4.7453,-9.2129,9.8976,620.39
3.252036,0.6033,-4.9704,-0.1676,4.0175,-5.3343,-0.9481,620.39
3.272036,-0.6225,-11.8274,5.6647,0.7230,-12.4068,1.2929,620.39
3.292040,1.3551,-7.6423,-3.5243,2.5091,6.4691,4.5729,620.39
3.312040,-0.6608,-15.9597,5.0996,8.8011,-3.8355,12.3349,620.39
3.332040,2.1548,-15.4282,3.8259,4.6160,-8.2696,-2.0542,620.39
3.352040,3.8403,-6.5697,1.3982,9.7157,-10.2472,1.3312,620.39
3.372040,3.7493,0.4741,-0.7087,7.3741,-7.3263,-7.3023,620.39
3.392040,4.3191,-13.3022,0.5411,10.2424,-5.6455,0.0862,620.39
3.412040,0.1532,-19.8431,3.9409,9.4475,-9.4332,8.5952,620.39
3.432040,4.6926,-12.6893,3.8547,9.6486,-15.6102,11.8130,620.39
3.452040,4.4963,-2.4565,1.8866,7.8865,3.7685,-14.4275,620.39
3.472040,13.8145,-5.6743,-0.2586,15.8736,-5.5019,13.6422,620.39
3.492040,7.5800,-4.7884,-0.0622,14.6717,-8.0685,-7.9918,620.39
3.512043,9.8450,-4.7118,-0.0814,19.2350,-8.3797,-8.1403,620.39
3.532043,11.8800,-12.8377,2.5331,15.6772,-1.4126,6.1100,620.39
3.552046,15.9885,-6.5745,4.0797,10.9798,-6.6511,-3.5243,620.39
3.572050,7.5034,-0.9290,-3.3902,11.9231,-4.6591,-8.3845,620.39
3.592052,6.3542,-4.6926,-0.6704,13.9390,-0.5411,-3.4860,620.39
3.612056,15.6102,-2.8826,1.2833,17.4825,-9.7731,-2.9353,620.39
3.632056,6.8139,-4.5490,-4.6112,15.6054,-5.1140,-3.2896,620.39
3.652056,11.9375,3.4572,6.0190,20.3316,-0.6800,-2.5331,620.39
3.672056,7.9248,3.9361,-1.6855,12.0811,2.2075,2.1835,620.39
3.692056,11.1139,4.4532,-1.2881,16.8648,2.6624,-0.3543,620.39
3.712056,15.1457,3.5769,4.9991,12.8952,4.6591,4.8650,620.39
3.732056,13.0628,4.9464,-2.9975,15.5049,6.5984,1.1875,620.39
3.752057,12.4834,3.2609,-4.0462,13.7331,-3.9025,-0.2490,620.39
3.772060,0.3687,-3.2034,-3.8259,4.7980,-8.6622,-18.0523,620.39
3.792060,14.0157,16.2806,-0.4310,19.8288,16.5679,9.8019,620.39
3.812060,4.3910,0.6991,3.2417,7.0294,-1.1779,1.8100,620.39
3.832062,11.5161,10.7500,1.1301,4.6256,6.3255,7.5561,620.39
3.852067,5.5545,7.6327,-2.7485,6.6176,10.9702,9.7013,620.39
3.872067,-1.8914,-4.2760,-5.6790,3.9456,-1.2977,-9.3853,620.39
3.892067,5.5881,24.7944,4.0606,14.4179,21.4281,14.9398,620.39
3.912072,6.6367,3.2896,-1.4174,14.2311,2.4373,-6.5793,620.39
3.932073,-0.6081,14.1737,-0.3831,1.3408,18.5886,-13.5560,620.39
3.952077,0.3160,12.5600,-0.1676,5.7413,0.4645,7.8961,620.39
3.972077,-2.0446,9.7971,-0.0192,2.6097,11.3772,3.5817,620.39
3.992080,1.0582,13.4458,-2.0542,4.8698,11.5927,6.0717,620.39
4.012082,-0.7949,4.2329,0.7614,4.1372,0.5794,16.4386,616.24
4.053017,-0.8763,-2.0111,4.3144,-0.0048,0.6512,0.5363,616.24
4.073019,-6.5505,23.5111,4.6735,1.2785,24.5166,5.7557,616.24
4.093019,-2.0063,-1.1013,-2.2649,-3.5913,13.3644,-14.7100,616.24
4.113021,-12.9814,9.5289,-0.9481,-8.2744,7.5513,15.9885,616.24
4.133024,-2.0877,9.4858,-1.0630,0.1389,6.2824,-4.5298,616.24
4.153026,-6.4883,9.7731,-1.6185,-5.8849,12.3684,0.5842,616.24
4.173026,-2.8491,4.6591,3.0502,0.2538,9.0597,-7.9248,616.24
4.193028,-5.4348,8.2361,4.5107,-4.1276,9.2895,10.5297,616.24
4.213033,-3.6440,21.1791,-6.7804,-8.5329,18.6652,-13.4027,616.24
4.233035,-3.5386,-6.2345,-0.7853,-3.5865,1.4653,-2.4086,616.24
4.253035,-13.4841,4.5681,4.2665,-3.1987,8.3270,19.2063,616.24
4.273038,-9.4858,0.9481,-0.1341,-7.6471,4.3958,-9.0980,616.24
4.293039,-8.4851,4.8937,0.4118,-9.1171,3.4907,-2.6193,616.24
4.313041,-5.5402,4.7405,0.4741,-2.4517,7.6567,-1.0678,616.24
4.333045,-7.8865,-0.5794,0.2586,-6.0669,-3.6344,3.2657,616.24
4.353045,-13.3118,3.0023,2.0542,-7.3454,-6.9001,1.1636,616.24
4.373046,-4.1468,0.9194,-0.3208,0.4549,-2.1069,4.5538,616.24
4.393051,-13.3501,-3.7781,0.4262,-12.7372,-4.1180,0.8763,616.24
4.413051,-10.0652,-6.0094,0.5267,-7.4843,-3.7828,0.2490,616.24
4.433051,-5.7317,-4.5203,-2.4900,-3.8116,-7.2880,-1.0247,616.24
4.453055,-9.4763,-4.8890,2.4038,-7.6662,-9.9599,5.9568,616.24
4.473056,-6.5314,-3.6296,0.4932,-5.2529,-0.1963,-1.3312,616.24
4.493060,-12.0716,-7.9966,1.9345,-10.7308,-8.9016,-2.2027,616.24
4.513061,-4.9464,-4.3239,-0.7805,-2.9257,-7.4364,-2.4469,616.24
4.533061,-8.9064,-8.2839,0.1915,-7.2880,-9.0022,0.6656,616.24
4.553065,-5.1236,-6.4404,2.1596,-3.7589,-10.9846,0.7135,616.24
4.573067,-7.2736,-10.5201,1.3216,-5.7604,-11.8944,4.3191,616.24
4.593067,-5.9807,-4.7262,-0.0192,-5.1906,-9.5050,-1.8483,616.24
4.613068,-7.1491,-8.5186,0.8332,-5.9424,-14.2263,-0.5028,616.24
4.633072,-6.2776,-7.8434,1.3647,-8.4467,-14.3987,1.7142,616.24
4.653076,-8.2265,-6.0908,1.2115,-6.6367,-8.8585,-1.6376,616.24
4.673078,-11.6023,-10.1897,0.5411,-9.8306,-3.5003,-11.0373,616.24
4.693083,-7.6184,1.0199,-2.5283,-2.3080,-4.2617,9.4284,616.24
4.713083,-13.7284,-8.9878,1.9585,-7.3981,-8.7484,-13.1011,616.24
4.733083,-7.7428,-2.1596,4.6400,-8.1068,1.9776,-3.4812,616.24
4.753085,-11.1091,-13.5991,-1.6807,-9.2512,-5.3295,1.3695,616.24
4.773088,-11.5209,-9.2703,-1.8866,-10.6015,-7.1156,-3.3040,616.24
4.793088,-11.0947,-4.4772,-2.9209,-7.7141,-9.4379,0.2155,616.24
4.813089,-6.6655,-6.3063,1.2641,-8.4803,-6.9528,1.3551,616.24
4.833094,-10.5776,-11.3725,2.8922,-9.1075,4.1515,-0.9433,616.24
4.853099,-9.2943,-6.2249,-3.7924,-8.4563,-6.9001,5.9520,616.24
4.873099,-0.7614,-6.7947,0.5602,0.8092,-8.9591,5.7317,616.24
4.893099,-9.1889,-10.1945,2.6480,-10.2855,-1.9537,1.6185,616.24
4.913102,-6.3782,-5.3582,1.0247,-6.5314,-6.0190,1.7765,616.24
4.933106,-7.0150,-8.5234,0.8667,-7.3071,-10.5249,2.9401,616.24
4.953107,-4.5442,-6.1387,-1.2594,-4.9129,-5.4540,5.4013,616.24
4.973107,-10.4339,-9.4906,-0.5507,-10.2759,-6.7038,-0.2538,616.24
4.993109,-4.1946,-4.6831,-0.5746,-5.7796,-2.4517,-1.4748,616.24
5.013111,-6.1723,-8.5138,0.6512,-5.8323,-7.0150,0.4501,618.80
5.054014,-6.4404,-6.7660,0.0431,-6.2537,-8.1690,-1.9824,618.80
