Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
0,-8.7484,-4.1851,0.7374,-8.734,-4.4341,1.1779,619.86,,,,,,,,,,,,,,,,,Alpha,Alpha-smoothed,Omega,AlphaFromOmega,Omega-smoothed,AlphaFromOmegaSmooth
0.069773,-8.667,-4.1132,0.7614,-8.6239,-4.2521,0.814,619.86,,,,,,,,,,,,,,,,,-1.226600985,-0.197610301,0.266338057,2.786733486,0.496639847,1.698923428
0.089776,-9.1171,-4.2042,0.7087,-8.9878,-4.3622,0.6177,619.86,,,,,,,,,,,,,,,,,-0.684236453,-0.186563219,0.460776812,16.86307242,0.558357777,-4.606838109
0.109779,-8.9974,-4.0558,0.4741,-8.9783,-4.0941,0.249,619.86,,,,,,,,,,,,,,,,,-0.778325123,-0.181873966,0.79808885,-24.56381969,0.466202415,-6.441979725
0.129784,-9.0261,-3.8259,0.5219,-9.0166,-3.7637,0.3256,619.86,,,,,,,,,,,,,,,,,-0.188669951,-0.176458669,0.306738765,-4.51938229,0.337338714,3.802466112
0.149785,-9.0214,-3.5482,0.656,-8.983,-3.4381,0.6321,619.86,,,,,,,,,,,,,,,,,0.306403941,-0.159206085,0.216328522,10.9294387,0.413384001,2.927452603
0.169789,-9.007,-3.5721,0.7949,-8.9399,-3.5243,0.8284,619.86,,,,,,,,,,,,,,,,,0.542364532,-0.142578573,0.434928226,6.998574505,0.471924642,-4.34748016
0.189792,-8.9735,-3.6105,0.6991,-8.9974,-3.5769,0.7135,619.86,,,,,,,,,,,,,,,,,0.23546798,-0.112720709,0.57492771,-28.7420742,0.384938997,-1.987902899
0.209795,-9.1411,-3.7924,0.5746,-9.1363,-3.7685,0.4022,619.86,,,,,,,,,,,,,,,,,0.165517241,-0.07815072,0,7.68736434,0.345154335,4.857990541
0.229796,-9.1411,-3.8786,0.4549,-9.0453,-3.9073,0.2729,619.86,,,,,,,,,,,,,,,,,0.11773399,-0.053767699,0.153770349,26.6584095,0.442305885,1.538347156
0.249801,-9.0309,-3.9361,0.5315,-8.9783,-4.0606,0.407,619.86,,,,,,,,,,,,,,,,,-0.14137931,-0.040409701,0.686965197,-8.894449832,0.473059955,-6.868126763
0.269806,-8.9783,-3.8882,0.4932,-8.983,-3.9265,0.4597,619.86,,,,,,,,,,,,,,,,,-0.613300493,-0.03606837,0.509031728,-25.44522511,0.335666916,-2.91481311
0.28981,-8.9974,-3.8259,0.6033,-8.9687,-3.8116,0.656,619.86,,,,,,,,,,,,,,,,,-0.188669951,-0.024316513,0,18.79646081,0.277353392,-0.000191774
0.309811,-8.9974,-3.8211,0.6416,-8.9495,-3.6631,0.7709,619.86,,,,,,,,,,,,,,,,,0.07044335,-0.002102075,0.376004402,5.487393001,0.277353392,0.302229179
0.329811,-9.0022,-3.7876,0.6416,-8.983,-3.8642,0.8332,619.86,,,,,,,,,,,,,,,,,0.778325123,0.019132908,0.485757749,-8.910852583,0.283398959,3.829659083
0.349815,-8.9208,-4.0031,0.8236,-9.0261,-3.9552,0.5555,619.86,,,,,,,,,,,,,,,,,-0.377339901,0.032608189,0.307540698,-15.3739601,0.359992027,-3.075401276
0.369817,-8.8538,-3.8355,0.9146,-8.8442,-3.869,0.905,619.86,,,,,,,,,,,,,,,,,0.235960591,0.043798296,0,10.87211843,0.298483888,11.796109
0.389819,-8.8346,-3.9265,0.8236,-8.8346,-3.7781,1.1061,619.86,,,,,,,,,,,,,,,,,-0.165024631,0.074806186,0.217464113,-10.87211843,0.534418253,2.16932773
0.409822,-8.9304,-3.8547,0.7901,-8.8969,-3.8547,1.2354,619.86,,,,,,,,,,,,,,,,,0.731034483,0.113895309,0,20.30856558,0.577797739,2.163748202
0.429822,-8.9447,-3.802,0.589,-8.7915,-4.1611,0.5411,619.86,,,,,,,,,,,,,,,,,0,0.147695497,0.406232237,23.12454252,0.621063443,1.473283651
0.449822,-8.9016,-4.1228,0.6512,-9.414,-4.4484,1.2641,619.86,,,,,,,,,,,,,,,,,-1.768965517,0.187382491,0.868723088,-43.43615438,0.650524528,-8.68617127
0.469822,-8.9543,-3.7781,0.34,-8.6718,-3.7685,1.3551,619.86,,,,,,,,,,,,,,,,,-1.603940887,0.238134085,0,58.98359127,0.47677991,3.067987217
0.489824,-9.0788,-3.9983,0.68,-9.0405,-3.8068,0.6943,619.86,,,,,,,,,,,,,,,,,0.04729064,0.312516013,1.179671825,-37.2617879,0.538127663,-3.965244625
0.509827,-8.9447,-4.0558,0.3879,-8.9352,-4.0845,0.7901,619.86,,,,,,,,,,,,,,,,,0.943349754,0.41333413,0.434361544,-10.90001607,0.458820306,-2.805275489
0.529832,-9.0644,-3.7781,0.3735,-9.0022,-3.8786,0.5555,619.86,,,,,,,,,,,,,,,,,-0.14137931,0.499534833,0.216328522,16.85624282,0.402702067,5.358890823
0.549835,-8.7724,-4.1468,0.5555,-8.8298,-4.391,0.8906,619.86,,,,,,,,,,,,,,,,,-0.495073892,0.593625892,0.55353766,-27.67273208,0.509903616,1.159620267
0.569838,-8.8346,-4.2808,0.407,-8.8155,-4.5633,0.5938,619.86,,,,,,,,,,,,,,,,,-1.202955665,0.686819215,0,15.33463805,0.533102896,5.08922358
0.58984,-9.0836,-4.0797,0.5219,-8.9591,-4.0749,0.2586,619.86,,,,,,,,,,,,,,,,,-1.391625616,0.795467715,0.306738765,23.81743206,0.634909242,2.879030063
0.609844,-8.9687,-3.9983,0.6943,-8.9639,-4.1037,0.8571,619.86,,,,,,,,,,,,,,,,,0.02364532,0.948374552,0.783135041,-31.46194222,0.692505943,-2.291854603
0.629849,-9.0118,-3.8978,0.7661,-8.8969,-3.9792,0.7901,619.86,,,,,,,,,,,,,,,,,-0.519211823,1.094150386,0.153770349,29.92081549,0.646675425,-1.539013652
0.649849,-9.0022,-3.96,0.6129,-8.9112,-3.9648,0.6704,619.86,,,,,,,,,,,,,,,,,-0.400985222,1.244811116,0.752336263,-4.140109966,0.615921355,-4.085282903
0.66985,-9.0644,-3.8403,0.4501,-9.0118,-3.8642,0.3879,619.86,,,,,,,,,,,,,,,,,-0.02364532,1.421498645,0.669534063,-8.024715516,0.534222293,-2.633379263
0.689854,-8.9399,-4.118,0.3639,-8.8681,-4.2186,0.1484,619.86,,,,,,,,,,,,,,,,,-0.11773399,1.60077322,0.509031728,4.283670467,0.481561928,1.778191784
0.709854,-8.8921,-4.3144,0.2729,-8.8298,-4.4772,0.0958,619.86,,,,,,,,,,,,,,,,,-0.495566502,1.765441778,0.594722272,-2.036991263,0.517148621,-1.88573155
0.729855,-8.8777,-4.1468,0.1389,-8.8921,-4.3814,0.158,619.86,,,,,,,,,,,,,,,,,-0.801970443,1.956293236,0.553982447,-27.69773747,0.479450614,-4.01841921
0.749858,-8.9639,-4.3814,0.2634,-8.9399,-4.6352,0.3831,619.86,,,,,,,,,,,,,,,,,-1.155665025,2.139125859,0,17.18946923,0.399086154,-0.000473154
0.769859,-8.9591,-4.1132,0.7614,-8.9256,-4.4724,0.7087,619.86,,,,,,,,,,,,,,,,,-1.250246305,2.33814081,0.343840953,3.119408238,0.399086154,-3.438367
0.789864,-8.9735,-3.8403,1.0678,-8.8777,-4.2665,1.4078,619.86,,,,,,,,,,,,,,,,,-1.769458128,2.573772608,0.406232237,14.03313972,0.330317963,-4.062248648
0.809865,-8.9926,-3.6248,0.9194,-8.9591,-3.62,1.0391,619.86,,,,,,,,,,,,,,,,,-2.099507389,2.863327033,0.686965197,-14.03594621,0.249071516,-3.793930856
0.82987,-8.9399,-3.6823,0.5698,-8.9352,-3.7733,0.158,619.86,,,,,,,,,,,,,,,,,0.02364532,3.141877052,0.406232237,-12.70042956,0.173186616,7.326221186
0.84987,-8.758,-4.5394,0.4788,-8.7628,-5.0661,0.5459,619.86,,,,,,,,,,,,,,,,,-0.448275862,3.305713142,0.152160144,-7.60800719,0.319715877,-1.519631843
0.86987,-8.509,-4.0893,0.4405,-8.6048,-4.0223,0.8619,619.86,,,,,,,,,,,,,,,,,-2.594581281,3.456763464,0,0,0.289283848,5.949192319
0.889872,-8.8681,-3.2034,1.6233,-8.916,-3.5003,0.9481,619.86,,,,,,,,,,,,,,,,,0.330049261,3.566843316,0,0,0.408228303,0.003158801
0.909875,-8.758,-3.644,0.6704,-8.7388,-3.711,1.0918,619.86,,,,,,,,,,,,,,,,,-1.462561576,3.557167187,0,15.37472868,0.408228303,0.003158801
0.929876,-8.9878,-3.735,1.1684,-8.7245,-3.2274,1.6903,619.86,,,,,,,,,,,,,,,,,-0.330049261,3.531623914,0.307540698,41.564814,0.408228303,-0.310503709
0.949881,-8.9639,-3.4141,0.9098,-9.007,-3.4716,1.4126,619.86,,,,,,,,,,,,,,,,,2.500492611,3.499130695,1.138878543,-56.92969471,0.457516652,-7.123792502
0.969881,-9.1602,-3.2178,0.7614,-9.0884,-2.9353,0.498,619.86,,,,,,,,,,,,,,,,,-0.283251232,3.429242785,0,29.73611362,0.370533913,5.203339436
0.989885,-9.0261,-3.1603,0.4645,-9.1937,-2.5379,0.9146,619.86,,,,,,,,,,,,,,,,,1.391625616,3.263357083,0.594722272,-29.73016759,0.530151683,0.987761015
1.009886,-8.7963,-3.802,0.6464,-8.849,-3.6583,1.1588,621.36,,,,,,,,,,,,,,,,,3.066009852,3.168374407,0,0,0.605459616,-2.776397307
1.050011,-9.2273,-3.4285,0.838,-9.165,-3.146,0.9864,621.36,,,,,,,,,,,,,,,,,0.707881773,3.091541968,0,13.80641613,0.605459616,10.16401197
