Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude
0.000000,-7.2688,6.7325,0.8859,-7.4508,7.6040,1.2737,839.29
0.069774,-7.3646,6.3686,0.9433,-7.5896,7.1251,1.0391,839.29
0.089775,-7.7812,6.3207,0.6273,-7.8482,6.7804,0.7949,839.29
0.109775,-8.2456,5.8419,0.1676,-8.3510,5.8562,-0.0192,839.29
0.129775,-8.9639,5.0278,0.1484,-9.0166,4.2952,-0.2394,839.29
0.149775,-8.5760,4.9464,0.4597,-8.7628,4.9991,0.6991,839.29
0.169779,-8.6718,5.7700,0.1484,-8.7149,5.2481,-0.8906,839.29
0.189780,-7.3981,5.6647,0.9385,-7.6758,5.8419,0.8859,839.29
0.209782,-9.3853,5.2146,0.7901,-9.3901,4.3527,1.3216,839.29
0.229782,-8.6143,4.2521,0.5938,-8.5808,3.5338,0.8236,839.29
0.249785,-9.1123,4.5825,0.2490,-8.9783,3.8786,0.8332,839.29
0.269786,-8.7245,4.7453,0.3208,-8.6718,4.4772,0.2777,839.29
0.289786,-8.7101,4.9464,-0.1628,-8.8250,5.0566,0.4022,839.29
0.309786,-7.9344,5.4731,-0.0287,-8.5808,5.4444,1.3934,839.29
0.329786,-8.0589,5.4013,0.9816,-8.1882,5.8993,1.6903,839.29
0.349790,-8.5808,3.9217,1.1923,-9.1267,2.2314,0.7805,839.29
0.369791,-9.3087,3.9265,-0.2921,-9.2991,3.2178,-0.9673,839.29
0.389795,-8.9304,5.6120,-0.7374,-9.0597,5.8562,-0.9816,839.29
0.409798,-7.9918,5.9568,0.1915,-8.0397,6.1100,0.8523,839.29
0.429802,-8.0302,5.5689,0.9194,-8.0014,5.5976,1.8723,839.29
0.449805,-8.4276,5.2529,0.7230,-8.4851,5.3247,0.9098,839.29
0.469809,-8.5521,4.9847,0.1532,-8.8155,4.8507,0.3352,839.29
0.489810,-9.0597,4.8459,-0.2107,-9.1794,4.5490,-0.7230,839.29
0.509813,-8.8538,4.7214,-0.1101,-8.8873,4.3622,-0.5363,839.29
0.529818,-8.6239,5.0661,0.2634,-8.7532,4.7836,0.2634,839.29
0.549822,-8.5042,5.2098,0.5267,-8.5473,5.2050,0.6512,839.29
0.569822,-8.3989,5.4540,0.4310,-8.4420,5.5354,0.4405,839.29
0.589823,-8.1307,5.6120,0.4070,-8.2600,5.9568,0.3591,839.29
0.609823,-8.0732,5.8945,0.4836,-8.1738,6.3351,0.7853,839.29
0.629823,-8.2552,5.9568,0.6369,-8.3270,6.2824,1.0104,839.29
0.649824,-8.3558,5.3774,0.3448,-8.3414,5.3199,0.1149,839.29
0.669829,-8.6526,5.1332,0.0048,-8.7963,5.1427,-0.5315,839.29
0.689834,-8.7053,5.2529,-0.0814,-8.7867,5.4109,-0.4357,839.29
0.709838,-8.2600,5.2002,0.2059,-8.2983,5.4348,0.0048,839.29
0.729841,-8.2313,5.6407,0.5459,-8.2696,6.0669,0.7757,839.29
0.749844,-8.1259,5.8131,0.6752,-8.1355,6.2058,0.7949,839.29
0.769844,-7.7668,5.5210,0.9290,-8.2408,5.8706,0.9912,839.29
0.789846,-8.3462,5.6312,0.2921,-8.3079,6.0717,1.0056,839.29
0.809850,-8.9926,5.0566,-0.2777,-8.6670,4.6064,-0.3065,839.29
0.829855,-8.5808,4.9464,-0.0335,-8.4851,5.2002,-0.2921,839.29
0.849855,-8.8298,5.1763,-0.0670,-9.1411,4.1132,-0.6273,839.29
0.869855,-8.7580,5.8323,-0.4022,-9.2416,5.2289,0.1532,839.29
0.889855,-8.5377,5.2625,0.2203,-8.6191,5.5402,0.2251,839.29
0.909855,-8.5090,5.5258,0.4884,-8.4851,6.1148,0.1389,839.29
0.929856,-8.5473,5.8610,0.3065,-8.5425,6.7995,0.4645,839.29
0.949861,-8.4515,5.5306,0.4501,-8.4994,6.1004,0.3783,839.29
0.969864,-8.7340,4.2329,0.1867,-8.3127,5.2768,1.5754,839.29
0.989867,-8.7819,4.3048,0.6033,-9.0166,5.4109,0.4405,839.29
1.009871,-8.7867,4.7549,0.1293,-8.5904,5.7748,1.2737,823.05
1.050008,-9.0932,3.9456,0.2490,-8.8346,4.5394,0.2729,823.05
1.070010,-9.4475,4.0989,0.2777,-9.0214,4.7309,0.1245,823.05
1.090010,-9.5433,3.5099,0.6991,-9.1794,3.9121,0.2011,823.05
1.110010,-9.2464,3.5147,0.0766,-8.8011,4.3335,-0.3783,823.05
1.130010,-9.6869,3.2513,0.1676,-9.0453,3.9983,0.0144,823.05
1.150014,-9.7300,3.1987,0.4166,-9.2177,3.7110,0.3543,823.05
1.170015,-9.7348,2.8156,0.2251,-9.0309,3.6440,0.3831,823.05
1.190015,-9.9359,2.4756,0.2969,-9.2512,3.3279,0.0048,823.05
1.210018,-9.8067,2.8108,0.2155,-8.9687,3.8116,1.1205,823.05
1.230020,-9.8258,2.1213,0.4788,-8.7963,3.5051,0.6464,823.05
1.250021,-9.4523,2.5043,1.3791,-8.5377,3.7541,1.2689,823.05
1.270026,-9.5146,1.5514,0.7422,-8.5377,3.4237,0.5555,823.05
1.290030,-9.7923,1.7334,0.7135,-8.4084,4.5729,0.4836,823.05
1.310031,-9.9934,2.3032,0.1772,-8.4994,4.5586,0.1293,823.05
1.330031,-9.3948,1.0439,1.1253,-7.5848,2.6767,1.8818,823.05
1.350031,-9.0980,-0.1963,2.1883,-7.2305,0.3112,2.5331,823.05
1.370031,-9.5002,-1.6855,1.9154,-7.0629,-1.5371,1.9537,823.05
1.390031,-9.5481,-4.4867,1.5131,-7.9200,-5.4396,0.2394,823.05
1.410031,-8.6239,-7.0246,0.4549,-6.5505,-8.2313,-0.9242,823.05
1.430031,-7.5800,-6.1770,-1.4126,-5.5210,-7.0390,-2.9784,823.05
1.450031,-4.5825,-3.8020,-1.0582,-2.7390,-2.9497,0.6225,823.05
1.470035,-5.5545,-5.9424,1.3216,-4.2425,-6.7229,2.7054,823.05
1.490036,-8.5521,-6.0190,0.6081,-6.7995,-5.0039,-0.2346,823.05
1.510039,-7.2496,-6.6655,-0.0431,-5.3917,-5.6886,0.5794,823.05
1.530043,-7.0150,-8.4372,0.0431,-7.5800,-7.4795,-0.8619,823.05
1.550047,-6.0142,-7.6567,-0.9098,-2.7294,-7.6902,0.9098,823.05
1.570047,-4.9368,-5.8897,1.2977,-2.7007,-5.3678,-0.2251,823.05
1.590050,-3.3184,-8.7676,1.8148,-1.3216,-9.8689,3.2705,823.05
1.610052,-3.2322,-8.7484,1.0774,-1.2402,-9.0884,1.1923,823.05
1.630054,-1.9010,-9.2081,0.9194,0.4549,-10.5393,1.7142,823.05
1.650058,-1.2115,-10.1083,1.1684,0.7614,-10.9942,1.1875,823.05
1.670063,-2.5043,-9.1794,0.6225,-0.5890,-8.6431,0.2251,823.05
1.690063,-2.1069,-9.4379,0.1867,-0.0622,-8.9064,0.8571,823.05
1.710063,-1.7573,-9.7300,0.1006,0.3974,-9.2799,0.6560,823.05
1.730066,-1.9489,-8.9064,0.5986,0.2059,-7.7668,-0.0766,823.05
1.750067,-0.6225,-9.8497,1.1540,1.6903,-8.7436,1.1396,823.05
1.770068,2.2793,-11.1857,1.2785,4.4867,-12.0524,0.3017,823.05
1.790068,5.4779,-9.6247,1.0439,7.2784,-11.7986,2.2649,823.05
1.810068,3.6440,-9.3374,0.5171,5.3439,-10.4627,1.1636,823.05
1.830069,3.0789,-8.7101,0.4357,4.8028,-9.0261,-0.1484,823.05
1.850073,4.3383,-8.6095,1.4605,6.0525,-9.2991,1.3408,823.05
1.870074,3.1316,-8.8442,0.4788,4.6304,-8.6670,-0.3304,823.05
1.890078,3.6727,-8.8681,-0.2586,5.3726,-8.1594,1.0104,823.05
1.910079,4.5203,-10.9942,-0.4836,5.9472,-9.8689,-1.1540,823.05
1.930079,4.5394,-6.3446,-0.2203,6.4835,-6.1627,0.2251,823.05
1.950082,6.4979,-7.6662,1.4700,7.9057,-8.0110,1.0343,823.05
1.970084,6.8570,-7.3885,0.8284,8.3270,-7.5753,1.2833,823.05
1.990085,7.3741,-6.6272,0.6608,9.0214,-7.5274,-0.5076,823.05
2.010089,8.1642,-5.5162,0.3687,9.4140,-6.2920,-0.0383,617.74
2.051011,8.9256,-5.6695,0.6464,10.0844,-6.1723,1.0534,617.74
2.071015,8.6431,-5.3678,0.2586,9.9216,-5.7988,0.7183,617.74
2.091019,8.7676,-4.7836,0.1772,9.7396,-5.1954,1.2689,617.74
2.111021,8.4036,-5.0039,0.0575,9.4619,-4.8602,0.5411,617.74
2.131021,8.2408,-4.6783,0.1197,9.2464,-4.2713,0.2059,617.74
2.151025,8.8585,-4.2282,0.3783,9.9311,-4.2569,0.8811,617.74
2.171025,8.8681,-3.5386,0.5411,9.8833,-3.7206,0.0622,617.74
2.191027,10.0078,-2.5043,0.2586,10.9654,-2.9640,0.2203,617.74
2.211031,9.8450,-1.4700,0.4022,10.6590,-2.4229,0.5411,617.74
2.231033,10.0126,-1.2785,0.3208,10.8505,-2.1213,0.3400,617.74
2.251037,9.9647,-1.4222,0.3304,10.6542,-1.8627,0.6464,617.74
2.271040,10.0940,-0.7518,0.3400,10.8936,-1.5131,0.5315,617.74
2.291042,10.5824,0.1580,0.3783,11.2240,-0.9146,0.4118,617.74
2.311043,9.9647,0.1341,0.0096,10.4483,-0.6369,0.3687,617.74
2.331047,9.6630,0.2490,0.0958,10.1610,-0.5171,0.5028,617.74
2.351047,9.8114,-0.0431,-0.0239,10.0700,-0.4357,0.6225,617.74
2.371048,9.5577,0.2107,-0.0718,9.9168,0.2825,0.4549,617.74
2.391049,9.9120,0.9098,0.5411,10.0269,0.6321,0.1341,617.74
2.411052,9.5481,1.7621,0.4214,9.8210,0.8045,1.0199,617.74
2.431055,9.6726,2.0877,0.5028,9.9551,1.1061,0.6656,617.74
2.451058,9.6726,2.0399,0.3735,9.7444,1.3934,0.1676,617.74
2.471058,9.5768,1.7573,0.3400,9.7157,1.4174,0.4741,617.74
2.491060,9.6726,1.5083,0.5794,9.7971,1.5658,0.4214,617.74
2.511063,9.7300,1.5131,0.3783,9.6678,1.4700,0.5938,617.74
2.531063,9.2799,1.5419,-0.1053,9.7205,1.9201,0.5650,617.74
2.551063,9.9647,2.7294,0.5986,9.9072,2.7246,1.6233,617.74
2.571063,9.5672,2.2075,0.2155,9.6630,2.2075,2.4038,617.74
2.591063,9.2177,0.3065,0.1628,9.2368,1.3551,-0.0048,617.74
2.611067,9.8737,0.5986,0.8140,10.3908,1.5850,1.3886,617.74
2.631071,9.4571,1.9824,-0.1724,10.0269,2.6815,-0.8284,617.74
2.651071,9.8737,3.4333,-0.2059,10.0892,3.7350,1.0391,617.74
2.671074,9.4188,3.4093,0.1772,9.5146,2.8826,1.1875,617.74
2.691074,9.2895,4.6208,-0.0766,9.6199,4.3287,-0.0766,617.74
2.711074,9.1650,4.1228,0.0048,9.4092,4.2282,0.1006,617.74
2.731074,9.0980,3.8403,0.2634,9.4715,4.3622,0.1820,617.74
2.751074,9.1937,3.9361,0.2490,9.4715,4.8171,-0.1245,617.74
