Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
0.809827,-3.6488,9.481,0.3735,-3.7158,9.4188,0.929,615.88,,,,,,,,,,,,,,,,,0.2591133,0.391964734,0,0,0,0
0.829831,-3.5674,9.5146,0.5267,-3.7206,9.3805,0.4453,615.88,,,,,,,,,,,,,,,,,-0.306403941,0.469807171,0,0,0,0
0.849835,-3.5051,9.4284,0.6321,-3.7014,9.347,0.5938,615.88,,,,,,,,,,,,,,,,,-0.660591133,0.539059806,0,0,0,0
0.869837,-3.5865,9.5193,0.5507,-3.7254,9.4571,0.5507,615.88,,,,,,,,,,,,,,,,,-0.400985222,0.614150207,0,0,0,0
0.889839,-3.6009,9.481,0.4357,-3.7637,9.3613,0.4405,615.88,,,,,,,,,,,,,,,,,-0.306403941,0.689808743,0,0,0,0
0.909841,-3.7445,9.4715,0.3448,-3.8882,9.2512,0.3304,615.88,,,,,,,,,,,,,,,,,-0.589655172,0.773703445,0,0,0,0
0.929845,-3.7541,9.4715,0.4453,-3.8834,9.2416,0.3639,615.88,,,,,,,,,,,,,,,,,-1.085221675,0.859349747,0,0,0,0
0.949845,-3.7254,9.3518,0.4214,-3.869,9.1554,0.2825,615.88,,,,,,,,,,,,,,,,,-1.132512315,0.970283964,0,0,0,0
0.969845,-3.7541,9.4236,0.4166,-3.9361,9.1794,0.3783,615.88,,,,,,,,,,,,,,,,,-0.967487685,1.083855621,0,0,0,0
0.989845,-3.7637,9.4523,0.3496,-3.8978,9.256,0.1676,615.88,,,,,,,,,,,,,,,,,-1.202955665,1.218037648,0,0,0,0
1.009845,-3.6105,9.4906,0.3591,-3.802,9.3853,0.2682,616.24,,,,,,,,,,,,,,,,,-0.966995074,1.348695331,0,0,0,0
1.050003,-3.5817,9.5385,0.3304,-3.7397,9.3948,0.2011,616.24,,,,,,,,,,,,,,,,,-0.518719212,1.457672902,0,0,0,0
1.070005,-3.3854,9.5768,0.5028,-3.5051,9.5816,0.5267,616.24,,,,,,,,,,,,,,,,,-0.707881773,1.582893847,0,0,0,0
1.090007,-3.1364,9.6247,0.5507,-3.2848,9.8306,0.6129,616.24,,,,,,,,,,,,,,,,,0.02364532,1.72030088,0,0,0,0
1.11001,-2.873,9.7875,0.5315,-3.0598,10.094,0.8715,616.24,,,,,,,,,,,,,,,,,1.014285714,1.860925595,0,0,0,0
1.13001,-3.0454,9.7061,0.5219,-3.2322,9.9695,0.5124,616.24,,,,,,,,,,,,,,,,,1.509852217,2.005987999,0,0,0,0
1.15001,-3.1843,9.7252,0.4836,-3.3136,9.9024,0.4884,616.24,,,,,,,,,,,,,,,,,1.297536946,2.072130519,0,0,0,0
1.170014,-3.146,9.6774,0.3831,-3.3327,9.8928,0.3591,616.24,,,,,,,,,,,,,,,,,0.872906404,2.142078154,0,0,0,0
1.190016,-3.055,9.7444,0.4262,-3.2322,9.9742,0.3017,616.24,,,,,,,,,,,,,,,,,1.061083744,2.229784989,0,0,0,0
1.210016,-3.1556,9.7061,0.3112,-3.3902,9.9407,0.2586,616.24,,,,,,,,,,,,,,,,,1.132019704,2.325843584,0,0,0,0
1.230021,-3.3567,9.7636,0.1628,-3.4764,9.9311,0.1484,616.24,,,,,,,,,,,,,,,,,1.155665025,2.294243576,0,0,0,0
1.250023,-3.4237,9.7205,0.4597,-3.6248,9.8641,0.2011,616.24,,,,,,,,,,,,,,,,,0.825123153,2.234505375,0,0,0,0
1.270023,-3.5051,9.4763,0.7614,-3.6583,9.4475,0.5267,616.24,,,,,,,,,,,,,,,,,0.707389163,2.225283016,0,0,0,0
1.290023,-3.644,9.6247,0.1053,-3.893,9.6391,0.5076,616.24,,,,,,,,,,,,,,,,,-0.141871921,2.29345389,0,0,0,0
1.310026,-3.213,9.5146,0.7757,-3.4333,9.8402,0.8092,616.24,,,,,,,,,,,,,,,,,0.070935961,2.43784862,0,0,0,0
1.330026,-3.2513,9.6391,0.5411,-3.4237,9.9695,0.4788,616.24,,,,,,,,,,,,,,,,,1.603940887,2.693444419,0,0,0,6.869651973
1.350026,-3.1747,9.5385,0.4118,-3.3088,9.9455,0.2203,616.24,,,,,,,,,,,,,,,,,1.627586207,2.979879311,0,0,0.137393039,0.001030293
1.37003,-2.7485,9.9024,0.3543,-3.0502,10.3382,0.9194,616.24,,,,,,,,,,,,,,,,,2.004926108,3.180682185,0,0,0.137393039,0.001030293
1.390031,-3.0023,9.7923,0.4693,-3.1699,10.2232,0.5267,616.24,,,,,,,,,,,,,,,,,2.14679803,3.383924881,0,0,0.137393039,0.001030293
1.410033,-3.4237,9.7109,0.6752,-3.711,10.0126,0.5986,616.24,,,,,,,,,,,,,,,,,2.122660099,3.660997604,0,0,0.137393039,0.001030293
1.430033,-3.96,9.4092,0.3879,-3.8642,9.5098,0.4166,616.24,,,,,,,,,,,,,,,,,1.486206897,4.023322111,0,34.34825986,0.137393039,1.538503161
1.450036,-3.9409,9.3326,0.4166,-4.0414,9.7827,0.4788,616.24,,,,,,,,,,,,,,,,,0.495566502,4.294590673,0.686965197,-34.3431084,0.168147109,-5.331148812
1.470037,-4.209,9.4092,0.4549,-4.3958,9.481,0.9194,616.24,,,,,,,,,,,,,,,,,2.217241379,4.554504325,0,0,0.06150814,-0.00015374
1.490041,-4.1228,9.0118,0.5555,-4.1946,8.6718,0.565,616.24,,,,,,,,,,,,,,,,,0.353694581,4.821107355,0,0,0.06150814,4.343461698
1.510045,-3.7158,9.9886,0.4214,-3.8595,10.4579,0.3496,616.24,,,,,,,,,,,,,,,,,-1.674876847,5.095828081,0,0,0.148380448,7.035860386
1.530048,-4.0893,9.4571,0.4932,-4.0845,9.9311,0.0958,616.24,,,,,,,,,,,,,,,,,2.31182266,5.392658845,0,7.68736434,0.289103423,6.34E-05
1.550052,-4.0127,9.572,0.2203,-4.0079,9.8593,0.5076,616.24,,,,,,,,,,,,,,,,,2.334975369,5.630332753,0.153770349,0,0.289103423,-1.537409438
1.570053,-4.4197,9.1267,0.2825,-4.6017,9.256,-0.2011,616.24,,,,,,,,,,,,,,,,,1.415270936,5.8458918,0.153770349,-7.688133038,0.258349353,9.536131494
1.590053,-4.3191,9.2512,0.6416,-4.2808,9.5098,0.68,616.24,,,,,,,,,,,,,,,,,0.636945813,6.038926125,0,21.71807719,0.449099323,4.851060444
1.610054,-4.9512,9.0261,0.8715,-4.8507,9.256,0.5028,616.24,,,,,,,,,,,,,,,,,1.273891626,6.161900677,0.434361544,13.46199344,0.546149409,-4.343846476
1.630055,-4.5155,8.9926,0.4453,-4.8602,9.5816,0.905,616.24,,,,,,,,,,,,,,,,,1.132512315,6.166146231,0.703614875,-35.17898478,0.4592771,-7.036245163
1.65006,-4.4245,9.2129,0.8571,-4.6495,8.4372,0.158,616.24,,,,,,,,,,,,,,,,,2.901477833,6.104781883,0,0,0.318554125,10.30025937
1.670063,-5.1523,8.9735,0.1293,-4.9033,8.4611,-0.0766,616.24,,,,,,,,,,,,,,,,,-3.821182266,6.033323499,0,55.36770466,0.52461978,23.23740941
1.690063,-5.2289,9.0453,0.4549,-5.1811,9.1123,1.1253,616.24,,,,,,,,,,,,,,,,,-2.524137931,5.979208808,1.107520196,-31.11348829,0.989441373,-11.07256389
1.710068,-5.4013,8.9878,0.2251,-5.4875,9.6103,-0.6752,616.24,,,,,,,,,,,,,,,,,0.330049261,5.884422484,0.48525043,-24.25645741,0.767937334,10.58163852
1.730069,-4.798,8.576,0.9194,-4.8794,9.1506,1.4605,616.24,,,,,,,,,,,,,,,,,3.066502463,5.829079564,0,0,0.979579069,18.68258785
1.750074,-5.794,9.7492,0.3112,-5.5785,10.2855,1.0295,616.24,,,,,,,,,,,,,,,,,2.830541872,5.747318442,0,51.50353788,1.353270546,12.28593821
1.770075,-5.0757,8.2552,0.5124,-3.9792,10.2089,0.3879,616.24,,,,,,,,,,,,,,,,,2.641871921,5.622893326,1.030328275,64.6857502,1.599022634,-6.860868092
1.790079,-4.5633,8.4994,0.6225,-4.6208,9.8497,0.1437,616.24,,,,,,,,,,,,,,,,,9.624137931,5.579862489,2.324107965,-116.1821618,1.46172517,-8.346023439
1.810083,-5.7221,8.9591,0.5794,-5.2385,10.2232,0.1053,616.24,,,,,,,,,,,,,,,,,6.651724138,5.52539757,0,77.15752376,1.294711661,18.61894119
